esperimento,crop,matcher,preprocess,morph_open,morph_close,codici,modello,degrado,rot_deg,scala,tx,ty,prospettiva,ratio,loftr_conf,loftr_max_lato,ransac_thresh,seed,n_kp_a,n_kp_b,n_matches,n_inliers,inlier_ratio,rmse_px,rmse_m,err_max_px,success_stima,success,motivo,t_init_ms,t_match_ms,t_stima_ms
E1,cannei,sift,clahe,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,0.75,,,3.0,42,7201,5984,3912,3793,0.969581,0.17844754420629874,0.04540651296592533,0.1948182164053561,True,True,,,527.9,1.8
E1,cannei,sift,clahe,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,0.75,,,3.0,42,7201,5889,3756,3579,0.952875,0.26892984358066857,0.06843000548863186,0.28303499036702534,True,True,,,486.5,2.0
E1,cannei,sift,clahe,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,0.75,,,3.0,42,7201,7181,6348,6321,0.995747,0.5006733899319642,0.12739784608835808,0.5053946658770799,True,True,,,540.6,8.2
E1,cannei,sift,sauvola,0,0,,homography,0.0,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,3732,974,684,0.702259,0.11743638414327069,0.029882040254407657,0.19588287108242552,True,True,,,421.8,1.0
E1,cannei,sift,sauvola,0,0,,homography,0.25,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,4042,933,624,0.66881,0.10077714531320232,0.02564304695638027,0.23776909805098692,True,True,,,415.4,1.1
E1,cannei,sift,sauvola,0,0,,homography,0.5,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,4215,625,373,0.5968,0.1775892688264133,0.04518812222068734,0.34264495756235747,True,True,,,441.0,1.3
E1,cannei,sift,sauvola,0,0,,homography,0.75,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,2512,459,207,0.45098,0.37479652060330815,0.09536809905707357,0.9098397464526183,True,True,,,431.1,4.5
E1,cannei,sift,sauvola,0,0,,homography,1.0,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,6432,395,123,0.311392,683.1132841807805,173.82022449965214,1231.2576165202697,True,False,,,502.4,17.6
E1,cannei,sift,sauvola,0,0,,homography,1.1,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,14216,129,64,0.496124,0.502090327884326,0.12775839020115037,1.1958983996326888,True,True,,,630.5,2.6
E1,cannei,sift,sauvola,0,0,,homography,1.2,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,17764,82,27,0.329268,0.7930581185800324,0.20179601744704498,1.849497119678722,True,True,,,657.7,13.7
E1,cannei,sift,sauvola,0,0,,homography,1.3,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,19071,45,14,0.311111,1.0157255225802881,0.258454406397122,1.9136871997904132,True,False,,,745.3,12.6
E1,cannei,sift,sauvola,0,0,,homography,1.4,15,1.15,30,20,0.0,0.75,,,3.0,42,4620,19034,12,6,0.5,10.487359462531458,2.668540077319517,32.10986099296648,True,False,,,655.3,2.7
E1,cannei,sift,sauvola,0,0,,homography,1.5,15,1.15,30,20,0.0,0.75,,,,42,4620,18008,5,0,0.0,,,,False,False,RANSAC non ha trovato un modello,,639.4,1.5
E1,cannei,sift,sauvola,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,0.75,,,3.0,42,4620,4620,4612,4612,1.0,1.0649554221135847e-12,2.7098110202306795e-13,2.728225040980874e-12,True,True,,,488.2,1.7
E1,cannei,sift,sauvola,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,0.75,,,3.0,42,4620,4475,1314,959,0.729833,0.0749986841662457,0.019083640182153715,0.14077001033884817,True,True,,,440.5,1.3
E1,cannei,sift,sauvola,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,0.75,,,3.0,42,4620,4231,1137,802,0.705365,0.0875204465485418,0.022269840185616105,0.15233400047789544,True,True,,,417.4,1.4
E1,cannei,sift,sauvola,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,0.75,,,3.0,42,4620,3903,1120,797,0.711607,0.19192120593044876,0.048834926612620476,0.2810362791141663,True,True,,,420.4,1.0
E1,cannei,sift,sauvola,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,0.75,,,3.0,42,4620,3959,1144,757,0.661713,0.26353316300583146,0.06705680392632282,0.4912676640283189,True,True,,,406.4,1.1
E1,cannei,sift,sauvola,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,0.75,,,3.0,42,4620,4616,4353,4333,0.995405,0.5002362108249615,0.1272866045530439,0.5031367223238796,True,True,,,417.6,2.1
E1,cannei,orb,none,0,0,,homography,0.0,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2643,2035,0.769958,0.48777647821243864,0.12411618821058965,1.3581220779686027,True,True,,,127.4,1.7
E1,cannei,orb,none,0,0,,homography,0.25,15,1.15,30,20,0.0,,,,3.0,42,5000,4971,2552,1952,0.76489,0.4486231937912491,0.1141535175297647,1.3833760553882324,True,True,,,128.4,1.6
E1,cannei,orb,none,0,0,,homography,0.5,15,1.15,30,20,0.0,,,,3.0,42,5000,4870,2368,1740,0.734797,0.47391844141925227,0.12058996917445299,1.7068360228494586,True,True,,,124.2,2.0
E1,cannei,orb,none,0,0,,homography,0.75,15,1.15,30,20,0.0,,,,3.0,42,5000,4499,1921,1224,0.637168,0.3916583042100458,0.09965863048115879,0.9303955001193867,True,True,,,116.8,1.4
E1,cannei,orb,none,0,0,,homography,1.0,15,1.15,30,20,0.0,,,,3.0,42,5000,3734,1280,496,0.3875,1.0930219475328504,0.2781227136155764,2.7541783753032143,True,False,,,100.4,7.5
E1,cannei,orb,none,0,0,,homography,1.1,15,1.15,30,20,0.0,,,,3.0,42,5000,3516,1066,325,0.304878,1.2712172717015044,0.3234650484362629,3.4835875075421883,True,False,,,105.5,16.0
E1,cannei,orb,none,0,0,,homography,1.2,15,1.15,30,20,0.0,,,,3.0,42,5000,3361,860,227,0.263953,0.6987490546786936,0.17779879321015762,1.6175821928791927,True,True,,,108.5,28.4
E1,cannei,orb,none,0,0,,homography,1.3,15,1.15,30,20,0.0,,,,3.0,42,5000,3256,744,86,0.115591,2.653691209690449,0.6752396893793637,6.434889268860818,True,False,,,97.9,121.5
E1,cannei,orb,none,0,0,,homography,1.4,15,1.15,30,20,0.0,,,,3.0,42,5000,3244,623,22,0.035313,5.727652662669678,1.4574184029742876,14.348568758017008,True,False,,,96.6,120.2
E1,cannei,orb,none,0,0,,homography,1.5,15,1.15,30,20,0.0,,,,3.0,42,5000,3346,625,7,0.0112,661.8289180335333,168.40435368038666,1165.4949200340684,True,False,,,95.8,122.6
E1,cannei,orb,none,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,5000,5000,1.0,1.2808681356358254e-12,3.2592073971694265e-13,3.111211797905103e-12,True,True,,,125.3,1.5
E1,cannei,orb,none,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3684,2803,0.760858,0.40198455821498963,0.10228617679147875,1.3955916981762786,True,True,,,138.0,1.9
E1,cannei,orb,none,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3391,3023,0.891477,0.21682193492116708,0.05517099180649573,0.7782291864176234,True,True,,,124.6,1.7
E1,cannei,orb,none,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3269,2688,0.82227,0.37849984654814506,0.09631042145371514,1.0168309649812541,True,True,,,139.5,1.8
E1,cannei,orb,none,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3195,2952,0.923944,0.2476741052539777,0.06302141910419039,0.3178372388525198,True,True,,,126.0,1.6
E1,cannei,orb,none,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,4182,3977,0.95098,0.4460560932160256,0.11350031108709735,0.5417162665479411,True,True,,,125.8,2.3
E1,cannei,orb,clahe,0,0,,homography,0.0,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2615,2137,0.817208,0.2743924551616679,0.06981998339325188,0.5891204584461065,True,True,,,133.7,1.3
E1,cannei,orb,clahe,0,0,,homography,0.25,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2566,1794,0.699143,0.3293174956977295,0.08379582473277436,0.7595838647196418,True,True,,,135.3,1.8
E1,cannei,orb,clahe,0,0,,homography,0.5,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2235,1690,0.756152,0.2809320128324455,0.07148399346125425,0.464677668476165,True,True,,,137.7,1.2
E1,cannei,orb,clahe,0,0,,homography,0.75,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,1882,1185,0.629649,0.5501240427822045,0.13998071305806029,1.6474384664889021,True,True,,,152.5,2.6
E1,cannei,orb,clahe,0,0,,homography,1.0,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,1509,639,0.423459,0.672343552692578,0.17107983401328453,1.2476889619292448,True,True,,,156.2,4.8
E1,cannei,orb,clahe,0,0,,homography,1.1,15,1.15,30,20,0.0,,,,3.0,42,5000,4994,1405,499,0.35516,1.4383750556670378,0.3659988480396448,4.611734693889061,True,False,,,149.7,9.9
E1,cannei,orb,clahe,0,0,,homography,1.2,15,1.15,30,20,0.0,,,,3.0,42,5000,4966,1248,379,0.303686,1.0125630097988256,0.2576496955323406,3.5127896080040735,True,False,,,145.2,17.2
E1,cannei,orb,clahe,0,0,,homography,1.3,15,1.15,30,20,0.0,,,,3.0,42,5000,4927,1135,265,0.23348,0.9593335036860754,0.24410528801343293,3.1580230525605653,True,True,,,140.1,46.3
E1,cannei,orb,clahe,0,0,,homography,1.4,15,1.15,30,20,0.0,,,,3.0,42,5000,4886,1035,155,0.149758,1.8376294088657572,0.4675903159741185,4.5213494892169805,True,False,,,151.2,128.3
E1,cannei,orb,clahe,0,0,,homography,1.5,15,1.15,30,20,0.0,,,,3.0,42,5000,4853,943,74,0.078473,4.503494809062782,1.145927764650452,13.937805050753363,True,False,,,148.9,125.5
E1,cannei,orb,clahe,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,5000,5000,1.0,2.5403964784316487e-13,6.464115051263683e-14,4.687428401686771e-13,True,True,,,134.2,1.8
E1,cannei,orb,clahe,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3644,3364,0.923161,0.15451008952641876,0.03931555581026583,0.3265464672949712,True,True,,,151.2,2.0
E1,cannei,orb,clahe,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3369,2846,0.844761,0.22785845533038004,0.05797926753418119,0.5290141723141588,True,True,,,137.0,2.4
E1,cannei,orb,clahe,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3230,2892,0.895356,0.27103742041529205,0.06896628473693231,0.4427382681029879,True,True,,,137.8,1.9
E1,cannei,orb,clahe,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3172,2775,0.874842,0.3810897479539891,0.09696942963613638,0.7481905525121084,True,True,,,139.9,2.4
E1,cannei,orb,clahe,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,4181,4079,0.975604,0.5140549632201238,0.13080282755625014,0.5781018430041017,True,True,,,129.0,2.3
E1,cannei,orb,sauvola,0,0,,homography,0.0,15,1.15,30,20,0.0,,,,3.0,42,4575,4601,1940,1194,0.615464,0.5184024621868961,0.13190906171084227,1.897354193514062,True,True,,,110.8,1.6
E1,cannei,orb,sauvola,0,0,,homography,0.25,15,1.15,30,20,0.0,,,,3.0,42,4575,4876,1879,1182,0.629058,0.37607484710803885,0.09569337307118181,0.8859186439454093,True,True,,,132.7,2.2
E1,cannei,orb,sauvola,0,0,,homography,0.5,15,1.15,30,20,0.0,,,,3.0,42,4575,5000,1693,927,0.547549,0.29189458192093976,0.07427345205352888,0.9206256948003781,True,True,,,127.2,2.1
E1,cannei,orb,sauvola,0,0,,homography,0.75,15,1.15,30,20,0.0,,,,3.0,42,4575,5000,1273,465,0.365279,0.7346470307914897,0.18693314092598692,1.6358937194151768,True,True,,,128.9,9.6
E1,cannei,orb,sauvola,0,0,,homography,1.0,15,1.15,30,20,0.0,,,,3.0,42,4575,5000,1158,240,0.207254,0.8774903455199377,0.22328005088858469,1.751382271538085,True,True,,,135.7,75.1
E1,cannei,orb,sauvola,0,0,,homography,1.1,15,1.15,30,20,0.0,,,,3.0,42,4575,5001,1149,200,0.174064,1.0966032711045253,0.27903399214235974,2.665267289020448,True,False,,,139.6,133.0
E1,cannei,orb,sauvola,0,0,,homography,1.2,15,1.15,30,20,0.0,,,,3.0,42,4575,5000,1017,115,0.113078,3.375633134544403,0.8589399779842268,10.49343560743397,True,False,,,146.8,153.1
E1,cannei,orb,sauvola,0,0,,homography,1.3,15,1.15,30,20,0.0,,,,3.0,42,4575,5001,1026,68,0.066277,3.0340319841179393,0.7720185404547619,9.131711237836948,True,False,,,162.5,125.6
E1,cannei,orb,sauvola,0,0,,homography,1.4,15,1.15,30,20,0.0,,,,3.0,42,4575,5000,989,12,0.012133,1763.7042067428733,448.77982651834435,10446.416550820051,True,False,,,147.6,127.5
E1,cannei,orb,sauvola,0,0,,homography,1.5,15,1.15,30,20,0.0,,,,3.0,42,4575,5000,962,6,0.006237,624.5657516603857,158.9226292072401,1130.7250424525844,True,False,,,143.2,125.9
E1,cannei,orb,sauvola,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,,,,3.0,42,4575,4575,4574,4574,1.0,9.99318428476269e-13,2.542795720810721e-13,2.3182429986724516e-12,True,True,,,117.4,1.6
E1,cannei,orb,sauvola,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,,,,3.0,42,4575,4524,2487,1703,0.684761,0.3703664813570552,0.09424086228074675,0.8550560759253742,True,True,,,114.2,1.4
E1,cannei,orb,sauvola,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,,,,3.0,42,4575,4528,2348,1807,0.769591,0.14514845788018332,0.03693346055298628,0.21422129754781205,True,True,,,115.8,1.3
E1,cannei,orb,sauvola,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,,,,3.0,42,4575,4450,2285,1553,0.67965,0.44001826418846396,0.11196396737754721,1.2043426541597075,True,True,,,115.9,1.5
E1,cannei,orb,sauvola,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,,,,3.0,42,4575,4458,2292,1494,0.651832,0.6685322691398562,0.1701100414794438,1.3578606176332202,True,True,,,107.8,1.7
E1,cannei,orb,sauvola,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,,,,3.0,42,4575,4576,3428,2907,0.848016,0.30434525159022663,0.07744156230288793,0.5914595230404389,True,True,,,112.2,1.6
E1,ribba,sift,none,0,0,,homography,0.0,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,4476,2541,2302,0.905943,0.11893022803042966,0.030262153313026917,0.13439086671202022,True,True,,,452.3,1.3
E1,ribba,sift,none,0,0,,homography,0.25,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,3940,1882,1590,0.844846,0.1245700276565879,0.031697217247301755,0.1412660378081748,True,True,,,435.7,1.2
E1,ribba,sift,none,0,0,,homography,0.5,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,3118,1174,706,0.601363,0.18364465287767093,0.046728932858681994,0.2748508912293359,True,True,,,437.0,2.0
E1,ribba,sift,none,0,0,,homography,0.75,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,1972,1018,350,0.343811,0.20230156830021084,0.05147624095869355,0.37413387708175605,True,True,,,386.5,9.9
E1,ribba,sift,none,0,0,,homography,1.0,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,770,284,122,0.429577,0.4090060375227286,0.10407281326577086,0.634868669851475,True,True,,,362.1,3.6
E1,ribba,sift,none,0,0,,homography,1.1,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,644,184,62,0.336957,0.2715681846571166,0.06910133929055728,0.6009972750161459,True,True,,,365.3,11.1
E1,ribba,sift,none,0,0,,homography,1.2,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,628,90,35,0.388889,0.6117992469874599,0.15567415379370012,1.8532874879485974,True,True,,,358.8,5.2
E1,ribba,sift,none,0,0,,homography,1.3,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,757,43,19,0.44186,0.7017317888727513,0.17855775887403819,1.7912897373028245,True,True,,,362.3,3.6
E1,ribba,sift,none,0,0,,homography,1.4,15,1.15,30,20,0.0,0.75,,,3.0,42,6902,810,18,7,0.388889,579.838897011777,147.54174686133769,1044.4910901930523,True,False,,,372.2,6.4
E1,ribba,sift,none,0,0,,homography,1.5,15,1.15,30,20,0.0,0.75,,,,42,6902,917,8,0,0.0,,,,False,False,RANSAC non ha trovato un modello,,377.7,0.8
E1,ribba,sift,none,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6902,6902,6902,6902,1.0,1.7689688845414474e-12,4.501194395782249e-13,5.0242205027848215e-12,True,True,,,507.3,2.2
E1,ribba,sift,none,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6902,5832,3499,3328,0.951129,0.032756685528752785,0.008335036902847731,0.03848172593294547,True,True,,,467.0,1.4
E1,ribba,sift,none,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6902,5784,3181,3015,0.947815,0.09678058525972615,0.024626110261093095,0.10570954556303884,True,True,,,469.1,3.6
E1,ribba,sift,none,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6902,4993,3299,3086,0.935435,0.1793840631245454,0.04564481301422995,0.18543087872857644,True,True,,,450.2,1.9
E1,ribba,sift,none,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6902,4820,2932,2691,0.917804,0.27387405344766524,0.06968807452191876,0.28791659690069854,True,True,,,449.8,1.4
E1,ribba,sift,none,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,0.75,,,3.0,42,6902,6924,6565,6545,0.996954,0.49998593905736344,0.12722292215096329,0.5027926902124383,True,True,,,512.1,2.7
E1,ribba,sift,clahe,0,0,,homography,0.0,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,6077,3598,3417,0.949694,0.12199469779365639,0.031041916837689247,0.15460736433450398,True,True,,,504.3,1.7
E1,ribba,sift,clahe,0,0,,homography,0.25,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,5722,2455,2208,0.899389,0.1182397304480108,0.03008645413168769,0.14093716810038712,True,True,,,500.2,1.3
E1,ribba,sift,clahe,0,0,,homography,0.5,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,5395,1213,960,0.791426,0.14679004881610555,0.0373511682914045,0.31825564130798023,True,True,,,505.1,0.9
E1,ribba,sift,clahe,0,0,,homography,0.75,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,5565,724,507,0.700276,0.3182390175622737,0.08097687273577323,0.509824879813741,True,True,,,503.8,1.0
E1,ribba,sift,clahe,0,0,,homography,1.0,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,4852,485,262,0.540206,0.7521891459974052,0.19139678476647773,2.2978793484949906,True,True,,,468.7,1.9
E1,ribba,sift,clahe,0,0,,homography,1.1,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,4432,466,227,0.487124,0.8348980388009488,0.21244231066701783,1.7016727547775083,True,True,,,474.6,2.7
E1,ribba,sift,clahe,0,0,,homography,1.2,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,4030,376,165,0.43883,0.927181793956682,0.23592418901765957,2.932116536220958,True,True,,,461.8,3.5
E1,ribba,sift,clahe,0,0,,homography,1.3,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,3819,278,113,0.406475,0.7645816115616846,0.19455008480670533,1.9114960296760604,True,True,,,439.3,5.9
E1,ribba,sift,clahe,0,0,,homography,1.4,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,3454,151,61,0.403974,0.7213970439837238,0.18356164203279046,2.4531065842714574,True,True,,,447.0,4.7
E1,ribba,sift,clahe,0,0,,homography,1.5,15,1.15,30,20,0.0,0.75,,,3.0,42,8279,3231,54,25,0.462963,1.9631693461932311,0.4995343296469062,5.180274988438272,True,False,,,431.4,3.5
E1,ribba,sift,clahe,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,0.75,,,3.0,42,8279,8279,8279,8279,1.0,9.144251606539803e-13,2.3267822540388725e-13,2.3437142008433857e-12,True,True,,,596.1,2.2
E1,ribba,sift,clahe,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,0.75,,,3.0,42,8279,7604,4948,4843,0.978779,0.0321218175423047,0.008173492839092057,0.040757983575230604,True,True,,,574.7,2.5
E1,ribba,sift,clahe,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,0.75,,,3.0,42,8279,7217,4530,4426,0.977042,0.0952107399688237,0.024226658417287095,0.1005493467492559,True,True,,,557.1,1.7
E1,ribba,sift,clahe,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,0.75,,,3.0,42,8279,6506,4401,4273,0.970916,0.18520504602046306,0.047125979575044885,0.19496773086369817,True,True,,,562.6,2.0
E1,ribba,sift,clahe,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,0.75,,,3.0,42,8279,6514,4171,4036,0.967634,0.27647604585482116,0.0703501592958968,0.2944913825609061,True,True,,,538.1,1.9
E1,ribba,sift,clahe,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,0.75,,,3.0,42,8279,8300,7366,7326,0.99457,0.5007772460218503,0.12742427258199784,0.5035645840636981,True,True,,,593.4,2.6
E1,ribba,sift,sauvola,0,0,,homography,0.0,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,3738,981,621,0.633028,0.4003677857104989,0.10187478417739357,1.316048825031968,True,True,,,401.9,1.7
E1,ribba,sift,sauvola,0,0,,homography,0.25,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,4130,924,565,0.611472,0.17589441760577662,0.04475686224304268,0.4922845794388336,True,True,,,418.5,2.1
E1,ribba,sift,sauvola,0,0,,homography,0.5,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,4040,664,318,0.478916,0.23344711814488872,0.05940131955332137,0.5666850664110809,True,True,,,408.5,3.4
E1,ribba,sift,sauvola,0,0,,homography,0.75,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,2198,436,189,0.433486,0.2231301754956315,0.056776142545389915,0.47904642313947454,True,True,,,375.0,4.5
E1,ribba,sift,sauvola,0,0,,homography,1.0,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,6194,498,255,0.512048,559.2921436667364,142.31356383243207,1014.7458888487281,True,False,,,450.3,3.4
E1,ribba,sift,sauvola,0,0,,homography,1.1,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,13864,199,71,0.356784,0.46917857116553335,0.11938389496878345,1.4806270307606992,True,True,,,587.3,8.3
E1,ribba,sift,sauvola,0,0,,homography,1.2,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,17741,79,34,0.43038,0.4766184512987075,0.12127699478831001,1.156567606255693,True,True,,,668.3,3.5
E1,ribba,sift,sauvola,0,0,,homography,1.3,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,19359,56,18,0.321429,1.528000871994471,0.38880440588160914,4.233334018645909,True,False,,,668.0,12.5
E1,ribba,sift,sauvola,0,0,,homography,1.4,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,19485,25,6,0.24,1764.8280867257222,449.0658011516202,15450.143821815624,True,False,,,714.6,37.9
E1,ribba,sift,sauvola,0,0,,homography,1.5,15,1.15,30,20,0.0,0.75,,,3.0,42,5077,18041,5,4,0.8,571.2160288057228,145.34763217770256,1035.8428087285417,True,False,,,672.7,0.3
E1,ribba,sift,sauvola,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,0.75,,,3.0,42,5077,5077,5070,5070,1.0,2.6894478069206595e-12,6.843380628143825e-13,9.592242719919306e-12,True,True,,,436.5,1.5
E1,ribba,sift,sauvola,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,0.75,,,3.0,42,5077,4879,1436,1081,0.752786,0.027309402656996024,0.006948959434280609,0.05104919496119129,True,True,,,423.7,1.0
E1,ribba,sift,sauvola,0,0,,homography,0.0,15,1.0,0.0,0.0,0.0,0.75,,,3.0,42,5077,4697,1284,927,0.721963,0.12613675146576048,0.03209587482071715,0.2051795360754014,True,True,,,417.3,1.3
E1,ribba,sift,sauvola,0,0,,homography,0.0,30,1.0,0.0,0.0,0.0,0.75,,,3.0,42,5077,4296,1206,835,0.692371,0.1843922617705251,0.04691916418429542,0.2554290628014569,True,True,,,414.2,1.2
E1,ribba,sift,sauvola,0,0,,homography,0.0,45,1.0,0.0,0.0,0.0,0.75,,,3.0,42,5077,3973,1154,786,0.681109,0.2935137017943119,0.07468544196266805,0.3960421782476842,True,True,,,427.6,1.5
E1,ribba,sift,sauvola,0,0,,homography,0.0,90,1.0,0.0,0.0,0.0,0.75,,,3.0,42,5077,5085,4782,4754,0.994145,0.5019436635407386,0.12772107101893154,0.503682559068651,True,True,,,482.9,2.3
E1,ribba,orb,none,0,0,,homography,0.0,15,1.15,30,20,0.0,,,,3.0,42,5000,5000,2563,1807,0.705033,0.6982853813104393,0.1776808101305852,1.4728365054246595,True,True,,,161.8,2.0
E1,ribba,orb,none,0,0,,homography,0.25,15,1.15,30,20,0.0,,,,3.0,42,5000,4987,2510,1943,0.774104,0.4775969449718322,0.1215259754389176,1.1640496490981802,True,True,,,126.5,1.5
E1,ribba,orb,none,0,0,,homography,0.5,15,1.15,30,20,0.0,,,,3.0,42,5000,4897,2363,1709,0.723233,0.5788945065336437,0.14730144387100524,1.4151505268447464,True,True,,,127.2,2.1
E1,ribba,orb,none,0,0,,homography,0.75,15,1.15,30,20,0.0,,,,3.0,42,5000,4488,1992,1355,0.680221,0.2232034492132653,0.05679478726266299,0.6415694735420938,True,True,,,114.2,1.5
E1,ribba,orb,none,0,0,,homography,1.0,15,1.15,30,20,0.0,,,,3.0,42,5000,3748,1300,600,0.461538,0.684562100489671,0.17418888015589826,1.335037505071439,True,True,,,100.5,3.6
E1,ribba,orb,none,0,0,,homography,1.1,15,1.15,30,20,0.0,,,,3.0,42,5000,3542,1095,355,0.324201,1.4481776873655812,0.3684931570832342,4.954253535544854,True,False,,,98.1,11.8
E1,ribba,orb,none,0,0,,homography,1.2,15,1.15,30,20,0.0,,,,3.0,42,5000,3386,891,232,0.260382,1.3278578822268723,0.33787742170627433,4.200977020741065,True,False,,,100.4,28.6
E1,ribba,orb,none,0,0,,homography,1.3,15,1.15,30,20,0.0,,,,3.0,42,5000,3277,706,132,0.186969,0.7605103387419779,0.1935141372239125,1.7591501822061024,True,True,,,107.6,111.1
E1,ribba,orb,none,0,0,,homography,1.4,15,1.15,30,20,0.0,,,,3.0,42,5000,3243,614,48,0.078176,2.204203833440854,0.5608662780305256,5.206232174316792,True,False,,,104.8,121.0
E1,ribba,orb,none,0,0,,homography,1.5,15,1.15,30,20,0.0,,,,3.0,42,5000,3334,622,6,0.009646,619.9791839862861,157.75556330286244,1425.2638963084794,True,False,,,107.6,122.9
E1,ribba,orb,none,0,0,,homography,0.0,0,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,5000,5000,1.0,4.788051155264125e-13,1.2183339806104224e-13,1.1344900121354758e-12,True,True,,,132.8,1.3
E1,ribba,orb,none,0,0,,homography,0.0,5,1.0,0.0,0.0,0.0,,,,3.0,42,5000,5000,3623,3193,0.881314,0.19225094241429144,0.0489188290501437,0.5193301054000304,True,True,,,159.7,1.7
